baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ENSEMBL	ENTREZID
Bub1b	2122.28553798309	0.292962802409567	0.144133736899924	2.03257619423952	0.0420953586302488	0.209986778063515	ENSMUSG00000040084	12236
Bub3	3768.53834574659	0.0906760260976078	0.124651858731715	0.727434207722227	0.466960005477804	0.757622166956593	ENSMUSG00000066979	12237
Bud13	202.762361412175	-0.0520204094160396	0.267400814650126	-0.194540953377814	0.845752332050123	0.950658827107757	ENSMUSG00000032077	215051
Bud23	609.402777824293	-0.255437090921915	0.199586718212297	-1.27983010698242	0.200604892906964	0.506912896230034	ENSMUSG00000005378	66138
Bud31	750.35971297582	0.218573048069976	0.163951199782638	1.33315918614657	0.182479569870135	0.483699911563379	ENSMUSG00000038722	231889
Bysl	504.033106161586	-0.167442960493674	0.212884414357845	-0.786544007924477	0.431548847556811	0.730776654303106	ENSMUSG00000023988	53414
C030034I22Rik	13.8192401155844	-0.140790453731756	1.08109556016072	-0.130229425519818	0.896384914617695	0.96697029060356	NA	77533
C030037D09Rik	11.5463610521819	0.21308578330495	1.38301269428202	0.154073627947119	0.877551681815251	0.960064977940598	NA	193280
C130013H08Rik	12.2060925227075	1.12538135948633	1.10041321806005	1.02268978690596	0.306454541793651	0.625638102071808	NA	100327264
C130026I21Rik	6.63218766459272	0.574469355842006	1.33447322293957	0.430483988713215	0.666843611282461	NA	ENSMUSG00000052477	620078
C130036L24Rik	30.9176635823319	-0.231977044545226	0.753792495337159	-0.307746556220975	0.75827519101753	0.916951295804532	NA	319336
C130046K22Rik	5.23972744060718	-1.14163560647884	1.5281635571567	-0.747063755795202	0.455025076917685	NA	NA	399609
C130083A15Rik	8.77014360515255	3.49842241259207	1.50977871619202	2.31717560664508	0.0204941677555655	0.133572491650223	NA	402770
C1d	1506.21952026924	0.475230775730179	0.18556127513174	2.56104499924775	0.0104357838202062	0.0848286327957836	ENSMUSG00000000581	57316
C1galt1c1	237.76475585761	0.236013364705168	0.275638221591248	0.856243242837197	0.391863248156137	0.700237258530767	ENSMUSG00000048970	59048
C1qa	6.91997951049676	-0.852224339985069	1.31476530340261	-0.648195033577106	0.516858813713468	NA	ENSMUSG00000036887	12259
C1qb	33.0872392502113	-1.10044417304173	0.715649118114164	-1.5376867590385	0.124125222687429	0.394540374162945	ENSMUSG00000036905	12260
C1qc	29.8152950878963	-1.27312639314111	0.78315122992069	-1.62564565373924	0.104025057322647	0.359201250487308	ENSMUSG00000036896	12262
C1ql1	8.87447314741321	-0.685858912372743	1.17290493176047	-0.584752347612097	0.558714249962072	0.813943324097513	ENSMUSG00000045532	23829
C1qtnf12	96.8844509938183	-0.754205368122451	0.482910687236795	-1.56179059204094	0.118337328828808	0.384210978766042	ENSMUSG00000023571	67389
C1qtnf6	95.6303723962001	-0.368903260896519	0.384626887707475	-0.959119792938358	0.337498400347771	0.656749760744853	ENSMUSG00000022440	72709
C230024C17Rik	8.89229253838789	0.135096449244144	1.19703165826946	0.112859545786326	0.91014190913854	0.97198266343544	ENSMUSG00000100334	329271
C230035I16Rik	17.1988255989606	0.357244334106414	0.842287512470535	0.424135854820609	0.671466738138137	0.877409262963533	ENSMUSG00000085024	320842
C230062I16Rik	71.7192849763297	-0.280316509749747	0.436067263557391	-0.642828602777825	0.520335321309852	0.79141063233385	NA	625421
C230066G23Rik	5.55798400828313	0.685355159582378	1.61195004210578	0.425171464177054	0.670711684698208	NA	NA	97268
C230085N15Rik	81.4997725989131	-0.124765061604946	0.484505713309101	-0.257509990445353	0.796785104030031	0.932279362761417	NA	320556
C230096K16Rik	7.62402236184352	0.449316733860318	1.45850573005013	0.308066485172379	0.758031742772213	NA	NA	414098
C2cd2	85.318546017528	-0.852620001551248	0.421769608369157	-2.02153020187502	0.0432249091677314	0.212528927722159	ENSMUSG00000045975	207781
C2cd2l	286.252946732399	-0.123892803320872	0.243403961730318	-0.509000767449056	0.610751686178395	0.842155643294553	ENSMUSG00000032120	71764
C2cd4b	4.91272421777598	-2.87579087940595	2.07209477050041	-1.3878664819522	0.165177705973673	NA	ENSMUSG00000091956	75697
C2cd5	937.199847564171	0.206361464018534	0.158974165973451	1.29808175281131	0.194259243843287	0.500442401025478	ENSMUSG00000030279	74741
C3	6.77992867642441	0.404997006756162	1.80386762458431	0.224515924137998	0.822355877495746	NA	ENSMUSG00000024164	12266
C330007P06Rik	224.874147631305	0.302717461610928	0.308201971430214	0.982204819152078	0.325998953907038	0.646200903958443	ENSMUSG00000006423	77644
C330011M18Rik	51.0832451988193	0.00102789782068347	0.605139928663609	0.00169861179538009	0.998644704525404	0.999330026303212	NA	442802
C330013E15Rik	24.2240189471985	0.0138055330029268	0.770632549076539	0.0179145469776357	0.985707024066683	0.994663069889373	ENSMUSG00000097093	78445
C330018D20Rik	108.250048313114	0.00436913872590776	0.390158187645807	0.0111983776433628	0.991065174116025	0.996495085715167	ENSMUSG00000024592	77422
C430002N11Rik	7.18824623947356	0.830911605359961	1.30842378941388	0.635047766696578	0.525397262026094	NA	ENSMUSG00000101581	319707
C430042M11Rik	31.9938019656396	0.291548564339774	0.641446736536935	0.454517183942343	0.649456626623419	0.865500980188653	ENSMUSG00000097254	320021
C530050E15Rik	28.2101697361315	0.682925746647009	0.827216619829377	0.825570630807528	0.409047700955584	0.713103371879472	NA	320489
C730034F03Rik	21.4563976350569	-0.0128791591897199	0.792185358779519	-0.0162577596858925	0.987028755971087	0.99502429143443	NA	105246016
C77080	17.4220640014315	-0.050707632531606	0.834481672983137	-0.0607654238233111	0.951546027205531	0.984897270971974	ENSMUSG00000050390	97130
C87436	228.104048204079	0.0475509881377336	0.272501446042479	0.174498113049724	0.861474013586615	0.956026306058273	ENSMUSG00000046679	232196
C8g	36.3365828992689	0.152959904195871	0.670465429090354	0.228139882474474	0.819537495782087	0.941997233945736	ENSMUSG00000015083	69379
C920006O11Rik	33.5001153137931	-0.895321258003602	0.640284928589512	-1.39831693364376	0.162017915004639	0.458640051919392	ENSMUSG00000097574	320295
C920009B18Rik	121.027474155893	0.0370827719079201	0.343291467414419	0.108021245582414	0.913978839281267	0.973506722943844	NA	606736
C920021L13Rik	33.912170101941	-0.708354933304713	0.614653334662722	-1.15244625442959	0.249137743138993	0.564232183594553	ENSMUSG00000080727	100042889
Caap1	333.606222675411	0.598645317414523	0.222865638316561	2.68612659150353	0.00722856957152968	0.0660825721742245	ENSMUSG00000028578	67770
Cab39	4016.19071248341	0.161403709176883	0.138526798172815	1.16514429919566	0.243960587868678	0.557386128197797	ENSMUSG00000036707	12283
Cab39l	1022.35315703293	0.182412788401603	0.15734446217955	1.15932131245551	0.246325237612646	0.560640329192069	ENSMUSG00000021981	69008
Cabcoco1	14.9275164645442	0.177276321712682	1.10778864901497	0.160027205433378	0.872859643544839	0.959470089790775	ENSMUSG00000019945	73287
Cabin1	910.212290750874	0.0653601862992702	0.183212712746045	0.356744820376452	0.721282848516406	0.899829524845341	ENSMUSG00000020196	104248
Cables2	819.292842763361	0.0631892985269806	0.17740435496496	0.356187978245863	0.721699794326227	0.899829524845341	ENSMUSG00000038990	252966
Cacfd1	335.208702751935	-0.101288779914423	0.223381603418468	-0.453433847570139	0.650236368171251	0.866007362126299	ENSMUSG00000015488	381356
Cacna1a	61.3400753014343	-0.449447851653227	0.51109416672743	-0.879383645740023	0.379193296425739	0.689856717313169	ENSMUSG00000034656	12286
Cacna1d	37.235019627369	-1.41992454994475	0.72883117612816	-1.94822147632041	0.0513884681366199	0.236393848895495	ENSMUSG00000015968	12289
Cacna1i	8.81273234835983	0.376173318499057	1.21373193732118	0.309931136301238	0.756613324501199	0.916552677607843	ENSMUSG00000022416	239556
Cacna2d2	4.16700804167469	0.0866132879729668	1.82435674497196	0.0474760696950738	0.962133802441047	NA	ENSMUSG00000010066	56808
Cacna2d4	6.83272511362506	0.721046113746006	1.43929902683972	0.500970333683342	0.616392001584865	NA	ENSMUSG00000041460	319734
Cacnb1	8.10460985607161	0.0831088260957208	1.22164479996946	0.0680302704172264	0.945761537787817	0.983053353598408	ENSMUSG00000020882	12295
Cacnb3	21.6669659299976	0.339379021752538	0.861391460681086	0.393989303636928	0.693588936342333	0.887121571159608	ENSMUSG00000003352	12297
Cacnb4	12.3147653799749	1.43861384996651	1.01198967711869	1.42156968840087	0.155151209504481	0.4481020505339	ENSMUSG00000017412	12298
Cactin	838.31335864667	-0.218724313640362	0.199735734753091	-1.09506851095396	0.273486622831698	0.591307675202747	ENSMUSG00000034889	70312
Cacul1	344.605625000338	0.513681635489249	0.267692112049216	1.91892705226521	0.0549935664538401	0.245563912986489	ENSMUSG00000033417	78832
Cacybp	2283.42322147455	0.178663836706622	0.155911054623809	1.14593437352926	0.251822307227884	0.567375678792757	ENSMUSG00000014226	12301
Cage1	16.10916852657	0.593276626742849	1.20816208034552	0.491057149031842	0.623386027880678	0.85065192078099	ENSMUSG00000044566	71213
Calcb	11.5318876615371	-1.4836628968022	1.2500089985079	-1.1869217730218	0.235258478171531	0.549982993493737	ENSMUSG00000030666	116903
Calhm2	217.392486488901	-0.268563541707413	0.258752730423065	-1.03791577877577	0.299309266870489	0.61885976201509	ENSMUSG00000033033	72691
Calhm6	356.997929758424	0.320695680724731	0.221885857817291	1.44531825452708	0.14836851272323	0.437330382454815	ENSMUSG00000046031	215900
Calm1	25328.5033655083	0.133303670499501	0.103200353610041	1.29169780757933	0.196461817027934	0.502209786301828	ENSMUSG00000001175	12313
Calm2	4471.86713895037	0.132242705725572	0.124275573919612	1.06410858992383	0.287279509979217	0.606631339751309	ENSMUSG00000036438	12314
Calm3	2050.32598457894	0.146176459204218	0.162218061598769	0.901110873620049	0.367529372070866	0.681440005301216	ENSMUSG00000019370	12315
Calr	5436.78449270162	0.202253385170057	0.11556760764021	1.75008715071546	0.0801032766142378	0.30885264206138	ENSMUSG00000003814	12317
Calr-ps	36.5300351118852	0.223566096497559	0.590832758484722	0.378391504680491	0.705139778169274	0.893098898867208	NA	NA
Calr3	17.6075115447064	0.472321588890656	0.980419652259609	0.481754509716405	0.629980348303061	0.8534177445065	ENSMUSG00000019732	73316
Calu	1520.32545801114	0.299448707025679	0.14450544135073	2.0722313583949	0.0382438703001481	0.196861183718443	ENSMUSG00000029767	12321
Camk1	6.1255003429238	-0.131177478228986	1.40321280717243	-0.0934836665960295	0.925519325035738	NA	ENSMUSG00000030272	52163
Camk1d	282.381065753786	0.405442671537347	0.24198392569495	1.6754942311683	0.0938373019999845	0.339734483579778	ENSMUSG00000039145	227541
Camk2b	124.604857503182	0.2257917235808	0.353278132222953	0.639133031416457	0.522736393255256	0.793039513298964	ENSMUSG00000057897	12323
Camk2d	643.820386385346	-0.241811676316694	0.176805004097669	-1.36767439106596	0.171414019371938	0.470402330928035	ENSMUSG00000053819	108058
Camk2g	117.268275233955	-0.289106672250805	0.372436060171671	-0.776258539835119	0.437596347713123	0.73538709757231	ENSMUSG00000021820	12325
Camk2n1	19.0136563577532	0.472855830684405	0.903969286741018	0.523088381010311	0.600912750726354	0.838136494349694	ENSMUSG00000046447	66259
Camk2n2	9.80039902049485	-1.52027180238807	1.15269863197397	-1.31888054710766	0.187209050498999	0.490110291999383	ENSMUSG00000051146	73047
Camk4	1443.26728143062	-0.151081373492381	0.200811960928895	-0.752352463436561	0.451839125616946	0.747307238995131	ENSMUSG00000038128	12326
Camkk1	5.89270559524619	0.221206632694335	1.91944801325298	0.115244919980638	0.908250994846759	NA	ENSMUSG00000020785	55984
Camkk2	311.784375999012	0.0818717904382053	0.233620382019287	0.350447977742996	0.726002525367906	0.901455326907832	ENSMUSG00000029471	207565
Camkmt	37.3054833960262	0.360060248744836	0.590862733199669	0.609380535467214	0.542272236574209	0.804607139162749	ENSMUSG00000071037	73582
Caml	280.813432548768	0.000957975173427103	0.241210850393198	0.00397152603983406	0.996831189020278	0.998551002379313	ENSMUSG00000021501	12328
Camsap1	121.472414626824	0.0328861148539552	0.400456957314583	0.082121472116468	0.934550118512541	0.979836393141314	ENSMUSG00000026933	227634
Camsap2	68.8413868553088	1.26612562968778	0.469825823075544	2.69488301302714	0.00704133482998791	0.0651537277487343	ENSMUSG00000041570	67886
Camta1	169.147513191359	0.110915549543995	0.287196878058187	0.386200401250612	0.699348256599807	0.890136808288921	ENSMUSG00000014592	100072
Camta2	331.651778415994	0.122771043088413	0.255688791365538	0.480158095443836	0.631114981152416	0.853678096353241	ENSMUSG00000040712	216874
Cand1	1307.35709617279	0.0771283641618302	0.157152630058256	0.490786340217398	0.623577572284506	0.850688345477262	ENSMUSG00000020114	71902
Cand2	118.841481081725	0.139031422326982	0.340467639923315	0.408354292814132	0.683013584809389	0.882262080898064	ENSMUSG00000030319	67088
Cant1	624.193391266854	0.294551233225779	0.189500758364008	1.5543538493919	0.120100035222324	0.387878422751702	ENSMUSG00000025575	76025
Canx	4450.24744918715	0.362268113654868	0.15599751610655	2.32226847386102	0.0202184839809367	0.132721910402386	ENSMUSG00000020368	12330
Cap1	1225.19708069017	-0.0941096939194313	0.161722021248851	-0.581922568075126	0.560618838393738	0.814843958547534	ENSMUSG00000028656	12331
Capn1	731.569162285475	-0.0785862171569139	0.167910177714616	-0.46802533489352	0.639766472296824	0.859276125731509	ENSMUSG00000024942	12333
Capn10	182.644159769197	0.0133922336965967	0.287920929676638	0.0465135817380052	0.962900909141695	0.987891508396945	ENSMUSG00000026270	23830
Capn11	8.99118587835635	-1.77968697799152	1.21975989396534	-1.45904697047048	0.144552180239785	0.431484794603366	ENSMUSG00000058626	268958
Capn15	197.453621041794	-0.236956808361583	0.31396053161302	-0.754734383790796	0.450408371394635	0.74593530564079	ENSMUSG00000037326	50817
Capn2	1258.36872806676	0.0374236918626778	0.151578577750857	0.246893013630128	0.80499102330699	0.93690532975071	ENSMUSG00000026509	12334
Capn5	17.7256063273356	-0.519547206015952	0.85018072192804	-0.611102078200177	0.541132004095672	0.80402677449566	ENSMUSG00000035547	12337
Capn7	841.102931688976	0.0893030503153378	0.178284931980343	0.500900717314597	0.616440997658728	0.846087018405979	ENSMUSG00000021893	12339
Capn9	11.4300511255834	-0.0587552459642472	1.27857499022619	-0.0459536956481943	0.963347156410003	0.987891508396945	ENSMUSG00000031981	73647
Capns1	1061.57810793488	-0.30419213362968	0.155062904932044	-1.96173374775218	0.0497934906027039	0.231385339422189	ENSMUSG00000001794	12336
Caprin1	4033.9680232279	0.25776074228557	0.124366772682396	2.07258527921949	0.0382108921978867	0.196839205375515	ENSMUSG00000027184	53872
Caprin2	39.0615608372428	1.11866940274833	0.724267473334783	1.54455286746149	0.122454454195858	0.391882830895637	ENSMUSG00000030309	232560
Capsl	43.4851395917776	0.446184996490942	0.549070941803624	0.812618120028869	0.41643703932846	0.71949113270898	ENSMUSG00000039676	75568
Capzb	8236.29979350102	0.122556210600648	0.114471292700588	1.07062834453357	0.28433657342653	0.602572271703619	ENSMUSG00000028745	12345
Car12	92.5770764484619	-0.481684677797948	0.542401507632772	-0.888059253190847	0.374508879244937	0.687222353813336	ENSMUSG00000032373	76459
Car13	3.97640396352184	0.817283501306404	1.85406494394512	0.440806296443624	0.659353234825327	NA	ENSMUSG00000027555	71934
Car7	28.7795177821248	-0.472401623923826	0.685007712317389	-0.68962964274619	0.490427121194757	0.772836947017203	ENSMUSG00000031883	12354
Card10	41.1707596392354	1.1113015479867	0.652500013957234	1.70314409841459	0.0885411050697009	0.328241193247042	ENSMUSG00000033170	105844
Card11	678.82695880401	0.220653337553943	0.192335005719517	1.14723441387327	0.251284752077343	0.566847804776543	ENSMUSG00000036526	108723
Card19	386.813040216077	-0.689521999944636	0.253653187121572	-2.71836521263247	0.00656053795507745	0.0617889127595996	ENSMUSG00000037960	68480
Card6	125.080006713812	1.09244065571745	0.407358045380805	2.68177017271433	0.00732337528861173	0.0667278706529785	ENSMUSG00000041849	239319
Carf	60.4787486357355	0.306429859895904	0.526320624169275	0.58221138565406	0.5604243051755	0.814843958547534	ENSMUSG00000026017	241066
Carhsp1	999.072265630276	0.421476047939902	0.163126476305316	2.58373783021614	0.00977360561596818	0.0812275477647101	ENSMUSG00000008393	52502
Carmil2	734.313542650536	-0.145919310558909	0.196178914142792	-0.743807310772958	0.456993056650641	0.750514958283652	ENSMUSG00000050357	234695
Carnmt1	128.836199092318	-0.769716344954134	0.335114076968239	-2.29687857913258	0.0216256972851548	0.137547860329929	ENSMUSG00000024726	67383
Carns1	67.2124908970713	-0.170387546293971	0.481817532632703	-0.353635006519907	0.723612436053329	0.900691903170519	ENSMUSG00000075289	107239
Cars	492.492155471101	0.00917561380928256	0.202831972947898	0.0452375119954069	0.963917994593952	0.987969633206023	ENSMUSG00000010755	27267
Cars2	187.138377372655	-0.206332413684273	0.272186148704627	-0.758056259167627	0.448417303738597	0.744629024723586	ENSMUSG00000056228	71941
Casc3	641.189030831741	0.332688138123457	0.20255878965244	1.6424275574232	0.100501427793126	0.352024541335156	ENSMUSG00000078676	192160
Casc4	114.043689206128	0.399125242353342	0.36230372280489	1.10163163453962	0.270621849523279	0.587468327135148	NA	NA
Casd1	324.638093643905	-0.0888679543533156	0.289777508535041	-0.306676507788973	0.759089612750605	0.917070344083609	ENSMUSG00000015189	213819
